danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,name,artist,genre
0.812,0.778,10,-13.957,0,0.292,0.6,4.39e-05,0.11,0.599,87.713,6wbBrsE2H2pupmnfoVSY6w,297040,4,Come Clean - E New Y Radio,Jeru The Damaja,Hiphop
0.656,0.767,11,-7.032,0,0.321,0.191,0.0,0.641,0.739,181.33,2XplG9312X2Xm6m48TvqT5,240667,4,Work The Angles,Dilated Peoples,Hiphop
0.911,0.614,7,-11.176,1,0.338,0.00432,8.75e-06,0.0985,0.601,99.025,7vcepKD1pjulQvPOkiQmUe,243267,4,DWYCK,Gang Starr,Hiphop
0.826,0.566,10,-10.747,0,0.31,0.197,0.0,0.356,0.653,99.13,24vNw0Z0srb4zYXwrakw8E,216133,4,Wu-Tang Clan Ain't Nuthing ta F' Wit,Wu-Tang Clan,Hiphop
0.525,0.724,6,-11.282,0,0.173,0.0106,1.15e-05,0.0563,0.91,186.531,0uvyejwM0dnuAdMSdvbQ7v,325533,4,Wake Up - Reprise in the Sunshine,Brand Nubian,Hiphop
0.683,0.902,1,-7.389,0,0.291,0.219,0.000761,0.226,0.724,90.447,6SI4JD7iyQ0rrudhCNtMv0,253227,4,"Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)",Raekwon,Hiphop
0.875,0.658,0,-3.641,1,0.359,0.275,0.0,0.122,0.661,92.039,1RjU7UhRICmdFPKxCucLgq,274093,4,Hell on Earth (Front Lines),Mobb Deep,Hiphop
0.797,0.547,11,-10.875,0,0.355,0.0241,0.0,0.313,0.71,92.12,3RvFnZZz1x00l8FIHE5wxx,302974,4,Leflaur Leflah Eshkoshka,Heltah Skeltah,Hiphop
0.65,0.9,1,-4.099,0,0.374,0.0252,0.0,0.176,0.659,89.788,4C7Ss9bTPOWJMh3rarF1mN,206493,4,Definition,Black Star,Hiphop
0.682,0.505,1,-11.709,1,0.138,0.137,0.0,0.234,0.4,89.954,3C09tEhYKCysPOVqmJxOTN,260067,4,Fu-Gee-La,Fugees,Hiphop
0.686,0.457,11,-8.322,1,0.0468,0.595,0.0,0.105,0.718,150.953,1EzrEOXmMH3G43AXT1y7pA,242187,4,I'm Yours,Jason Mraz,Pop
0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,2b8fOow8UzyDFAE27YhOZM,189486,4,Memories,Maroon 5,Pop
0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,2TIlqbIneP0ZY1O0EzYLlc,182161,4,Someone You Loved,Lewis Capaldi,Pop
0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,0tgVpDi06FyKpA1z0VMD4v,263400,3,Perfect,Ed Sheeran,Pop
0.575,0.33,7,-6.557,1,0.031,0.416,0.0,0.0872,0.277,95.801,6QfS2wq5sSC1xAJCQsTSlj,217213,4,Shallow - Radio Edit,Lady Gaga,Pop
0.453,0.496,5,-5.785,1,0.0453,0.554,2.65e-05,0.0772,0.501,80.994,0fioLzGM8ngbD1w6fMmm45,239317,4,I'm Not The Only One,Sam Smith,Pop
0.575,0.664,4,-5.303,0,0.0481,0.637,0.0,0.116,0.437,129.07,0aOluBqXYd0rFSCsgDyAWX,241693,4,Take Me to Church,Hozier,Pop
0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,1NrJYpdAi7uosDRPmSYrsG,208107,4,Apologize,OneRepublic,Pop
0.644,0.548,1,-5.416,0,0.0286,0.0209,8.68e-06,0.134,0.166,90.042,6IwKcFdiRQZOWeYNhUiWIv,253813,4,No One,Alicia Keys,Pop
0.509,0.538,7,-7.335,1,0.0572,0.385,0.0,0.104,0.244,75.089,7DFNE7NO0raLIUbgzY2rzm,252867,4,Let Her Go,Passenger,Pop
0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,37FXw5QGFN7uwwsLy8uAc0,217707,4,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,Pop
0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,1mKXFLRA179hdOWQBwUk9e,242733,4,Just Give Me a Reason (feat. Nate Ruess),P!nk,Pop
0.553,0.506,0,-5.967,1,0.0411,0.317,0.0,0.763,0.306,130.027,1koJk8rrMBlhDZ8MNiLzH9,210200,4,Always Remember Us This Way,Lady Gaga,Pop
0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,3U4isOIWM3VvDubwSI3y7a,269560,4,All of Me,John Legend,Pop
0.355,0.0784,8,-18.375,1,0.0494,0.754,0.0,0.0698,0.587,78.923,48fHzAJFfNCPTysrZQQkei,196363,4,See You Again - One World: Together At Home,Charlie Puth,Pop
0.49,0.041,11,-18.909,1,0.041,0.818,1.27e-06,0.109,0.208,118.117,38q2WeIu6OrFaUxY7cxulw,217184,4,Rise Up - One World: Together At Home,Andra Day,Pop
0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,2wrJq5XKLnmhRXHIAf9xBa,167693,4,"10,000 Hours (with Justin Bieber)",Dan + Shay,Pop
0.55,0.415,9,-6.557,0,0.052,0.161,0.0,0.108,0.274,172.065,2JqnpexlO9dmvjUMCaLCLJ,205463,4,Love Someone,Lukas Graham,Pop
0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,78TTtXnFQPzwqlbtbwqN0y,188238,4,FourFiveSeconds,Rihanna,Pop
0.524,0.639,10,-7.18,1,0.103,0.238,0.0,0.0598,0.582,87.998,2JtSnwYNKOphDrshYL8n4p,219960,4,I'm Like A Bird - Recorded at Spotify Studios NYC,Alessia Cara,Pop
0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,6RUKPb4LETWmmr3iAEQktW,247160,4,Something Just Like This,The Chainsmokers,Pop
0.682,0.173,1,-8.749,1,0.0314,0.839,3.26e-05,0.0983,0.236,112.663,2BOqDYLOJBiMOXShCV1neZ,260285,4,Dancing On My Own,Calum Scott,Pop
0.855,0.587,8,-4.589,1,0.0336,0.0505,0.00714,0.105,0.64,111.97,1vxw6aYJls2oq3gW0DujAo,177466,4,Crazy,Gnarls Barkley,Pop
0.651,0.663,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0,4llK75pXNWZz6KAho2Gp16,259453,4,She Will Be Loved - Radio Mix,Maroon 5,Pop
0.54,0.739,5,-3.904,1,0.034,0.18,0.0,0.151,0.503,75.008,7ejusxgMqURCcMQa0fdOwl,242034,4,Lean on Me - ArtistsCAN,Tyler Shaw,Pop
0.613,0.522,0,-6.814,1,0.115,0.567,0.0,0.13,0.447,59.406,04GKRudrMjdPdX10873SAM,235545,4,Girls Like You (feat. Cardi B),Maroon 5,Pop
0.729,0.756,8,-5.119,1,0.0294,0.131,0.0,0.0527,0.522,104.945,1CkvWZme3pRgbzaxZnTl5X,228293,4,Rolling in the Deep,Adele,Pop
0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,7qiZfU4dY1lWllzX7mPBI3,233713,4,Shape of You,Ed Sheeran,Pop
0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,5fVZC9GiM4e8vu99W0Xf6J,262533,4,How to Save a Life,The Fray,Pop
0.568,0.686,11,-4.901,0,0.0903,0.133,0.0,0.11,0.4,148.294,7evPpWWu01Klxi0KlPxR17,208733,4,Mercy,Shawn Mendes,Pop
0.518,0.575,5,-4.616,1,0.0302,0.0259,0.0,0.109,0.209,120.019,5ELRkzdzz0HvGpMDlfZHkV,340707,4,Sign of the Times,Harry Styles,Pop
0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,7LVHVU3tWfcxj5aiPFEW4Q,295533,4,Fix You,Coldplay,Pop
0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,7vFv0yFGMJW3qVXbAd9BK9,249627,4,Your Body Is a Wonderland,John Mayer,Pop
0.481,0.267,7,-9.249,1,0.0339,0.8,0.0,0.249,0.137,117.64,4WzhjxvLP95y7AMDy0Atwb,227693,3,Out Of Love,Alessia Cara,Pop
0.614,0.684,0,-5.79,1,0.157,0.247,0.0,0.0976,0.258,156.85,6UjZ2Yx2g2a52XxiA8ONxZ,245700,4,Outnumbered,Dermot Kennedy,Pop
0.657,0.569,2,-6.287,1,0.0542,0.201,1.38e-05,0.126,0.399,102.054,6UnCGAEmrbGIOSmGRZQ1M2,233880,4,Light On,Maggie Rogers,Pop
0.581,0.197,3,-7.697,1,0.0329,0.88,0.0,0.107,0.349,130.367,79qxwHypONUt3AFq0WPpT9,214293,4,Rainbow,Kacey Musgraves,Pop
0.556,0.528,4,-8.033,1,0.0266,0.615,0.0964,0.122,0.163,159.821,1HNywa8Bk0TmzRwQrzhtPo,285480,4,I Guess I Just Feel Like,John Mayer,Pop
0.653,0.644,7,-6.204,1,0.0572,0.784,0.000205,0.166,0.363,88.976,1PsMieVYFXrSeXMxuE2SbG,179300,4,Must Have Been The Wind,Alec Benjamin,Pop
0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,6XcfKZvJio9Z0fQy11GnNX,204878,4,broken,lovelytheband,Pop
0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,6NFyWDv5CjfwuzoCkw47Xf,232253,4,Delicate,Taylor Swift,Pop
0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,09IStsImFySgyp0pIQdqAc,184732,4,The Middle,Zedd,Pop
0.508,0.729,11,-5.712,0,0.0443,0.0681,0.0,0.1,0.412,91.906,2AaF78iCWISMWYog5RnSi5,236880,4,Preach,John Legend,Pop
0.549,0.413,4,-5.587,1,0.0362,0.756,0.0,0.0939,0.29,139.981,3xRcQ04b0l5RiU2w7lJhCD,225920,4,Bad,James Bay,Pop
0.58,0.687,6,-5.4,1,0.106,0.229,0.0,0.109,0.187,76.014,1Omt5bfz1tZUCqd26HxbS0,240600,4,Beyond,Leon Bridges,Pop
0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,6CcJMwBtXByIz4zQLzFkKc,291796,4,i love you,Billie Eilish,Pop
0.559,0.33,9,-8.251,1,0.0285,0.892,0.0,0.0975,0.285,135.109,4kflIGfjdZJW4ot2ioixTB,285040,4,Someone Like You,Adele,Pop
0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,0prNGof3XqfTvNDxHonvdK,230227,4,Scars To Your Beautiful,Alessia Cara,Pop
0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,6700Z4Izi8EbB6JNthU6Ma,205687,4,Hold Me While You Wait,Lewis Capaldi,Pop
0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,34gCuhDGsG4bRPIf9bb02f,281560,4,Thinking out Loud,Ed Sheeran,Pop
0.515,0.378,5,-8.264,1,0.065,0.618,0.0,0.172,0.536,91.883,7oAraczbemGSNWqnbkU87R,201000,4,Too Good At Goodbyes,Sam Smith,Pop
0.56,0.442,5,-7.224,1,0.0243,0.727,1.71e-05,0.11,0.212,146.448,75JFxkI2RXiU7L9VXzMkle,309600,4,The Scientist,Coldplay,Pop
0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,42fw0rxRO2xbesF6mJfd4Y,196747,4,Tequila,Dan + Shay,Pop
0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,78nplE9X2ZGvQh3TKgvldE,218293,4,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,Pop
0.637,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.012,24lMtPOCzP5g4hrg3NklLa,220733,4,Just The Way You Are,Bruno Mars,Pop
0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,6Up545NUflOiXo8cEraH49,274693,4,You Say,Lauren Daigle,Pop
0.542,0.577,11,-6.356,1,0.0348,0.674,0.0,0.131,0.479,126.349,0mykm0224toIdK7M0qHAYU,196373,4,Be Alright,Dean Lewis,Pop
0.697,0.467,9,-7.536,1,0.0715,0.248,0.0,0.0941,0.572,82.082,3goSVuTt3fDYDP6kRnFwuL,229413,4,Take A Bow,Rihanna,Pop
0.795,0.378,4,-9.979,1,0.316,0.859,0.0,0.204,0.576,100.227,4qug3gWrzeTNm0GhOkugJV,233747,4,Love Yourself,Justin Bieber,Pop
0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,0W4Kpfp1w2xkY3PrV714B7,163133,4,Ho Hey,The Lumineers,Pop
0.577,0.756,2,-5.82,1,0.115,0.159,0.000232,0.249,0.663,176.75,5imShWWzwqfAJ9gXFpGAQh,201173,4,Waiting On the World to Change,John Mayer,Pop
0.578,0.694,5,-5.351,1,0.0706,0.0112,0.0,0.102,0.268,129.921,1N7YeVU0ZwAFbOhwM61ef6,220850,4,Head Above Water,Avril Lavigne,Pop
0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,7iDa6hUg2VgEL1o1HjmfBn,163870,4,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,Pop
0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,2iuZJX9X9P0GKaE93xcPjk,235493,4,Sugar,Maroon 5,Pop
0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,4E6cwWJWZw2zWf7VFbH7wf,258827,4,Love Song,Sara Bareilles,Pop
0.592,0.792,0,-5.884,1,0.0335,0.0215,0.0,0.159,0.293,121.001,2ZQyksYO4zzhyHNcueL0CP,209227,4,Home,Phillip Phillips,Pop
0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,38YgZVHPWOWsKrsCXz6JyP,215173,4,Come On Get Higher,Matt Nathanson,Pop
0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,2nGFzvICaeEWjIrBrL2RAx,215360,4,Put Your Records On,Corinne Bailey Rae,Pop
0.423,0.862,0,-5.13,0,0.0695,0.00791,0.0,0.133,0.462,154.746,4vl2zwXsTmAxgu9iY0g6UK,217760,4,I Don't Want to Be,Gavin DeGraw,Pop
0.62,0.832,10,-4.848,1,0.036,0.332,0.0,0.104,0.481,144.926,6SKwQghsR8AISlxhcwyA9R,230120,4,Marry You,Bruno Mars,Pop
0.69,0.524,6,-8.39,0,0.103,0.0415,3.16e-06,0.17,0.562,164.023,3LGxef3inmn5jMLGDz9lqw,223080,4,Send My Love (To Your New Lover),Adele,Pop
0.479,0.419,0,-6.517,1,0.0389,0.568,0.000217,0.11,0.186,85.014,5Db9VIdDsN5yu3Eu7CT0i4,172724,4,Stay With Me,Sam Smith,Pop
0.693,0.624,0,-7.482,0,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,0Ult84lvFuqNvbyXwyRQ58,205987,4,I Miss You (feat. Julia Michaels),Clean Bandit,Pop
0.563,0.592,9,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,11bD1JtSjlIgKgZG2134DZ,267933,4,Chasing Cars,Snow Patrol,Pop
0.675,0.885,1,-4.432,0,0.0436,0.217,0.0,0.086,0.768,97.03,0KpfYajJVVGgQ32Dby7e9i,216667,4,"Hey, Soul Sister",Train,Pop
0.706,0.801,5,-6.333,1,0.0399,0.00577,0.0,0.0822,0.63,100.013,1D1nixOVWOxvNfWi0UD7VX,259333,4,Unwritten,Natasha Bedingfield,Pop
0.476,0.255,6,-8.522,1,0.0338,0.792,0.0,0.114,0.12,145.67,0UlguQTHxZSh4NKDMpQATl,264657,4,My Mistake,Gabrielle Aplin,Pop
0.738,0.483,6,-8.915,0,0.0403,0.0262,0.616,0.106,0.355,93.458,27jdUE1EYDSXZqhjuNxLem,285014,4,Magic,Coldplay,Pop
0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,5uCax9HTNlzGybIStD3vDh,211467,4,Say You Won't Let Go,James Arthur,Pop
0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,1wjzFQodRWrPcQ0AnYnvQ9,197437,4,I Like Me Better,Lauv,Pop
0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,2dLLR6qlu5UJ5gk0dKz0h3,190185,4,Royals,Lorde,Pop
0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024,7soJgKhQTO8hLP2JPRkL5O,194453,4,One Call Away,Charlie Puth,Pop
0.479,0.446,11,-7.291,1,0.0377,0.825,2.49e-06,0.0926,0.118,130.63,4OsBjrJQbPSMAqdjLBaGOt,200620,4,Home,Bruno Major,Pop
0.868,0.347,5,-9.529,1,0.0536,0.308,2e-05,0.11,0.659,110.059,4VywXu6umkIQ2OS0m1I79y,207680,4,Better Together,Jack Johnson,Pop
0.623,0.417,0,-8.699,1,0.0354,0.296,0.0,0.135,0.721,130.032,0IktbUcnAGrvD03AWnz3Q8,191360,4,Lucky,Jason Mraz,Pop
0.743,0.807,1,-3.78,1,0.0364,0.0435,0.0,0.309,0.899,144.062,3tCwjWLicbjsMCvXhN0WOE,224773,4,Rude,MAGIC!,Pop
0.258,0.659,5,-5.903,0,0.0596,0.253,0.0,0.111,0.272,189.558,1ip2IGDWMrUmlaepEbWlL8,250267,4,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,Pop
0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145,7vu0JkJh0ldukEYbTVcqd0,176320,4,Issues,Julia Michaels,Pop
0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464,13HVjjWUZFaWilh2QUJKsP,260533,4,Let It Go,James Bay,Pop
0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045,5hc71nKsUgtwQ3z52KEKQk,347520,4,Somebody Else,The 1975,Pop
0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,2QTcJmSgeLRtG1c82ZYHQc,240707,4,Stay,Rihanna,Pop
0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,1HNkqx9Ahdgi1Ixy2xkKkL,258987,4,Photograph,Ed Sheeran,Pop
0.315,0.296,5,-13.262,1,0.0317,0.771,0.0,0.702,0.436,172.638,4LloVtxNZpeh7q7xdi1DQc,263573,4,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,Pop
0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.81,7q0aQpiLv5tIsupcgQ3Ny4,200733,4,Budapest,George Ezra,Pop
0.542,0.589,2,-6.623,1,0.0318,0.292,0.000522,0.177,0.137,111.665,7w5cxTEzp1rfV3KCy0Bd5N,303200,4,Home,Edward Sharpe & The Magnetic Zeros,Pop
0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,6QgjcU0zLnzq5OrUoSZ3OK,163253,4,Feel It Still,Portugal. The Man,Pop
0.481,0.451,5,-6.095,0,0.0347,0.336,0.0,0.0872,0.289,157.966,4sPmO7WMQUAf45kwMOtONw,295493,4,Hello,Adele,Pop
0.638,0.656,5,-5.886,1,0.0357,0.188,0.0,0.146,0.225,104.036,7wZUrN8oemZfsEd1CGkbXE,262467,4,Bleeding Love,Leona Lewis,Pop
0.63,0.698,10,-4.51,1,0.0244,0.173,0.0,0.0789,0.529,94.023,38xWaVFKaxZlMFvzNff2aW,261427,4,Breakeven,The Script,Pop
0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,37f4ITSlgPX81ad2EvmVQr,204013,4,Fight Song,Rachel Platten,Pop
